 0.3396000000000000E+04, 0.4282837452700000E+05, 0.5300000000000001E-04,  110,  110,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
   13,    8,-0.2326665254721000E-06,-0.6373365936029998E-08, 0.1434716905547000E-10, 0.1431530060354000E-10             
   13,    9, 0.1107997635050000E-05, 0.8057463793922999E-06, 0.1261210851915000E-10, 0.1260034323613000E-10             
   13,   10,-0.1578782859902000E-06,-0.6478572999650001E-06, 0.1072982640608000E-10, 0.1072582089470000E-10             
   13,   11, 0.7628110892928001E-06,-0.8235850280996999E-06, 0.8824609254708003E-11, 0.8803982847680000E-11             
   13,   12,-0.1457142357197000E-05,-0.4304819764975000E-06, 0.6237183423723001E-11, 0.6246964244027002E-11             
   13,   13, 0.4277537860242001E-06, 0.8742796479069002E-06, 0.3190636958074999E-11, 0.3149643362647001E-11             
   14,    0, 0.3016291318083000E-06, 0.0000000000000000E+00, 0.2495336555508000E-10, 0.0000000000000000E+00             
   14,    1, 0.7544010027642000E-06, 0.3104431039369999E-06, 0.2435802136315000E-10, 0.2441926276492000E-10             
   14,    2, 0.4508410306668001E-06,-0.5236441912120999E-06, 0.2373690071346000E-10, 0.2420517852265000E-10             
   14,    3, 0.4266091146245000E-06,-0.3125600551263999E-06, 0.2328529702956000E-10, 0.2328778044837000E-10             
   14,    4, 0.2277008524865000E-06,-0.9616719194842000E-06, 0.2246910496225000E-10, 0.2223976931247000E-10             
   14,    5,-0.4541237610219000E-06,-0.9656021388093999E-06, 0.2119676588793000E-10, 0.2117859475070000E-10             
   14,    6,-0.6625857198443999E-07,-0.8316580514263999E-07, 0.1985428175342000E-10, 0.1980491154290000E-10             
   14,    7,-0.4474675083702000E-06, 0.2415663434724000E-06, 0.1836035051583000E-10, 0.1835033252058000E-10             
   14,    8, 0.8187180551677999E-06, 0.3744619560991000E-06, 0.1674670495387000E-10, 0.1670738582930000E-10             
   14,    9, 0.2100756608127000E-06, 0.1154464331062000E-05, 0.1505009263673000E-10, 0.1502181642299000E-10             
   14,   10, 0.2566684605815000E-07,-0.1587176635844000E-05, 0.1328061684682000E-10, 0.1327591706881000E-10             
   14,   11,-0.9298235026351998E-06, 0.1603993209583000E-06, 0.1130671940789000E-10, 0.1129617842483000E-10             
   14,   12,-0.4486019730913999E-06,-0.3051225005429000E-06, 0.9349874792435999E-11, 0.9327063939423999E-11             
   14,   13, 0.7541906675263000E-06, 0.2068541215125000E-05, 0.7121735209482000E-11, 0.7069685725057000E-11             
   14,   14, 0.4731249352444999E-07,-0.7456145545657002E-06, 0.3854981038781000E-11, 0.3828289094623001E-11             
   15,    0, 0.4945376795421000E-06, 0.0000000000000000E+00, 0.2719595974488000E-10, 0.0000000000000000E+00             
   15,    1, 0.2351879806706000E-06, 0.2603720576907000E-06, 0.2668335167321001E-10, 0.2672446057100999E-10             
   15,    2,-0.3534039447767000E-06,-0.7842162969867999E-06, 0.2605037938586000E-10, 0.2658782703109000E-10             
   15,    3,-0.5611266533212000E-06,-0.3000119476751000E-06, 0.2567199707415000E-10, 0.2567782715336000E-10             
   15,    4,-0.7202713485219002E-06,-0.8388154610680001E-06, 0.2491698848698001E-10, 0.2465232024193001E-10             
   15,    5,-0.9387395252192999E-06,-0.4748519679402000E-06, 0.2366927512502000E-10, 0.2364310214186000E-10             
   15,    6,-0.6232956346222000E-07, 0.6334069991240999E-06, 0.2237121588491001E-10, 0.2230977563063999E-10             
   15,    7, 0.9262537023770999E-06, 0.3623743234824000E-06, 0.2086012880673999E-10, 0.2085814026850000E-10             
   15,    8, 0.1161504416198000E-05, 0.4745480425304000E-06, 0.1930505951520000E-10, 0.1925525492128000E-10             
   15,    9,-0.3017316057358000E-06,-0.3743425945399999E-06, 0.1758423274233000E-10, 0.1755195705262000E-10             
   15,   10,-0.1608299368491000E-06,-0.1575267486105000E-06, 0.1580542293103000E-10, 0.1581728196103000E-10             
   15,   11,-0.7748330991410999E-06, 0.5728269539315000E-06, 0.1397699286920000E-10, 0.1396059854807000E-10             
   15,   12, 0.9802005964258001E-06, 0.7602049723770000E-06, 0.1189597118766000E-10, 0.1187431040672000E-10             
   15,   13, 0.1793323733452000E-06, 0.7109520188459001E-06, 0.9993647484572000E-11, 0.9968503857858998E-11             
   15,   14, 0.2231397180078000E-06,-0.1363144658551000E-05, 0.6864137175198000E-11, 0.6849764314898000E-11             
   15,   15,-0.3397850803754001E-06, 0.1266166412197000E-06, 0.3769016461439000E-11, 0.3772824320296000E-11             
   16,    0, 0.6254311264818000E-06, 0.0000000000000000E+00, 0.2970198891195000E-10, 0.0000000000000000E+00             
   16,    1,-0.2348100509283000E-06,-0.5558304850079000E-06, 0.2923455985861001E-10, 0.2925867248238000E-10             
   16,    2,-0.4826504108595000E-06,-0.8743319235890002E-07, 0.2857262640727000E-10, 0.2919776078501001E-10             
   16,    3,-0.5370098137407999E-06, 0.4273301804743000E-06, 0.2825510024846000E-10, 0.2827660385802000E-10             
   16,    4,-0.7780725421241002E-06,-0.5477125079204001E-07, 0.2756832468202000E-10, 0.2726678992359000E-10             
   16,    5,-0.3456672586384000E-06, 0.5901752361560000E-06, 0.2634658574841001E-10, 0.2630971828329999E-10             
   16,    6, 0.1437604896171000E-06, 0.2247503896056000E-06, 0.2506983052748000E-10, 0.2501544752538999E-10             
   16,    7, 0.3885706237484000E-06, 0.3120143729242999E-06, 0.2360002420349001E-10, 0.2358846929963000E-10             
   16,    8, 0.2355010523132000E-06, 0.3911362964781000E-06, 0.2203313537891001E-10, 0.2196896027566000E-10             
   16,    9,-0.3579792004705000E-06,-0.9393451231120999E-06, 0.2034610107213000E-10, 0.2030461510827000E-10             
   16,   10,-0.5157224371600001E-06, 0.3424592765513000E-06, 0.1853230732556000E-10, 0.1854946897954001E-10             
   16,   11,-0.6668028679409000E-07,-0.3130188642555000E-06, 0.1668933789141000E-10, 0.1666875232956000E-10             
   16,   12, 0.4102930088739000E-06, 0.6715566469403999E-06, 0.1482333451528000E-10, 0.1479306174940000E-10             
   16,   13,-0.6500214632732002E-07,-0.5983290087803999E-06, 0.1277624285365000E-10, 0.1274733474071000E-10             
   16,   14,-0.1700651037464000E-06,-0.9425827157132000E-06, 0.1026345940395000E-10, 0.1025696380559001E-10             
   16,   15,-0.8591033699606999E-06, 0.3242787060471000E-06, 0.7284565740130002E-11, 0.7294170416402000E-11             
   16,   16, 0.2101960530637999E-06, 0.1205750709576000E-06, 0.4405367154934000E-11, 0.4401180704640001E-11             
   17,    0,-0.5393007009249001E-07, 0.0000000000000000E+00, 0.3241003326674999E-10, 0.0000000000000000E+00             
   17,    1,-0.3738401787569000E-06,-0.6396096187072999E-06, 0.3199700520063000E-10, 0.3200454585680999E-10             
   17,    2,-0.2029216720008000E-06, 0.1462558310301001E-06, 0.3130800287885999E-10, 0.3201824782433000E-10             
   17,    3,-0.4611120397248000E-07, 0.1921196687881000E-06, 0.3106494664409000E-10, 0.3109488725907000E-10             
   17,    4, 0.4590094513093001E-06,-0.9321829780106999E-08, 0.3043610866883000E-10, 0.3008222729896000E-10             
   17,    5, 0.7011852515340000E-06, 0.3135748799252000E-06, 0.2922009010818000E-10, 0.2918816857231000E-10             
   17,    6, 0.6379366195734000E-06,-0.3098566766398001E-06, 0.2796755271486000E-10, 0.2792423729564001E-10             
   17,    7, 0.3396992781275000E-06,-0.2414564389625999E-06, 0.2650806860790000E-10, 0.2649556858652000E-10             
   17,    8,-0.3718235781737000E-06,-0.2046557346130000E-06, 0.2497413596912999E-10, 0.2489183024814001E-10             
   17,    9,-0.1952322773469000E-06,-0.3296574885179999E-06, 0.2325405373334000E-10, 0.2319879002212000E-10             
   17,   10,-0.5707737429954999E-06, 0.2678906298682000E-06, 0.2144135783949000E-10, 0.2147053576815000E-10             
   17,   11, 0.3522458431538000E-06, 0.5173375781695000E-07, 0.1958521512418999E-10, 0.1956715115671001E-10             
   17,   12, 0.2017989939186001E-06,-0.2883408950677000E-08, 0.1765836115004000E-10, 0.1762087749705000E-10             
   17,   13,-0.4458940436554000E-06,-0.8041760791597000E-06, 0.1577942550966000E-10, 0.1576751207550000E-10             
   17,   14,-0.3547216181580000E-06,-0.4716643934505001E-06, 0.1321378612592000E-10, 0.1321281061879000E-10             
   17,   15,-0.3659864786545001E-06, 0.4076477047857000E-06, 0.1072901754499000E-10, 0.1073437918049000E-10             
   17,   16, 0.1075051758869000E-05, 0.5678725514429001E-06, 0.7598766290482001E-11, 0.7612846794547002E-11             
   17,   17, 0.5490197316909999E-07, 0.2937943982984000E-06, 0.4432205310283001E-11, 0.4423923287483000E-11             
   18,    0,-0.3150118402388000E-06, 0.0000000000000000E+00, 0.3540825865777999E-10, 0.0000000000000000E+00             
   18,    1,-0.1812611798013000E-06,-0.5823577490825000E-06, 0.3506154066424999E-10, 0.3505035872060000E-10             
   18,    2,-0.1058157468101000E-06, 0.4415054463252000E-07, 0.3428748087422001E-10, 0.3509771746247001E-10             
   18,    3,-0.2948297448107000E-06,-0.4635785935202999E-06, 0.3412002762580001E-10, 0.3417099622754000E-10             
   18,    4, 0.8777976562399998E-06, 0.1326984620501000E-06, 0.3353842224935000E-10, 0.3314342583047000E-10             
   18,    5, 0.2071826192655000E-06,-0.6216443341512000E-06, 0.3234850707678000E-10, 0.3229949997617000E-10             
   18,    6, 0.2242771318577000E-06,-0.6823818376857000E-06, 0.3110785765673000E-10, 0.3106012886268999E-10             
   18,    7,-0.1982080576022000E-06,-0.1704449452831000E-06, 0.2966931655781001E-10, 0.2966550250678001E-10             
   18,    8, 0.6130598042676998E-07,-0.2628206834039000E-06, 0.2813517190979999E-10, 0.2804434183947000E-10             
   18,    9, 0.6990954976478001E-07, 0.2298091192104000E-06, 0.2643508912704000E-10, 0.2637390586857999E-10             
   18,   10, 0.6702150170303000E-06,-0.6709741771051001E-07, 0.2456665209284000E-10, 0.2461108991261000E-10             
   18,   11, 0.2762108485222000E-06,-0.3028842698279000E-06, 0.2272279737198000E-10, 0.2270425509472000E-10             
   18,   12, 0.7430527468547002E-07,-0.1012516350849000E-06, 0.2075707145576000E-10, 0.2072935208589999E-10             
   18,   13,-0.3005922731601999E-06,-0.2690005308846999E-06, 0.1878201153958000E-10, 0.1875701650152000E-10             
   18,   14,-0.3678923603451000E-06, 0.1927007056480000E-06, 0.1648092520491000E-10, 0.1648021094245000E-10             
   18,   15, 0.3601313786320999E-06, 0.7545984044209000E-06, 0.1396029956991000E-10, 0.1395856035901999E-10             
   18,   16, 0.4140785273250000E-06, 0.2238599049602000E-06, 0.1137182162813000E-10, 0.1137560409472000E-10             
   18,   17, 0.7137599846622002E-07,-0.1109200291557000E-05, 0.7993335936407000E-11, 0.7957041153816000E-11             
   18,   18, 0.4689290440409001E-06, 0.3459154360655001E-06, 0.5126453753021001E-11, 0.5121836194001999E-11             
   19,    0, 0.7552099095079999E-08, 0.0000000000000000E+00, 0.3872846646671001E-10, 0.0000000000000000E+00             
   19,    1, 0.4663261935124999E-07, 0.5087198479135001E-06, 0.3834778166693000E-10, 0.3830949511860999E-10             
   19,    2,-0.5248829644242000E-07, 0.8846906226409999E-07, 0.3755795277581999E-10, 0.3848088361857000E-10             
   19,    3,-0.5278404873457000E-07,-0.2007389693702000E-06, 0.3743039677192001E-10, 0.3749590491485000E-10             
   19,    4, 0.1386264828306000E-06, 0.2533197290581001E-06, 0.3692764118857000E-10, 0.3647211580996999E-10             
   19,    5,-0.2849762760601001E-06,-0.4476303839174001E-06, 0.3570328329223000E-10, 0.3565316692174001E-10             
   19,    6,-0.2753235760057000E-06,-0.1533207297335000E-06, 0.3450006561989000E-10, 0.3446609576845999E-10             
   19,    7,-0.4908959583223000E-06, 0.1886700174605000E-06, 0.3305782419404002E-10, 0.3304679898988001E-10             
   19,    8, 0.4293117741412001E-06,-0.1329118409601000E-06, 0.3156175852471000E-10, 0.3144080059182000E-10             
   19,    9, 0.2113906101865000E-06, 0.3961270451885000E-06, 0.2981366271426000E-10, 0.2973421291951999E-10             
   19,   10, 0.6048339282812000E-06,-0.7926331710664001E-07, 0.2795238052200000E-10, 0.2800793800921999E-10             
   19,   11, 0.4472951946644001E-07,-0.3934388027589000E-06, 0.2606303304035000E-10, 0.2603745600867999E-10             
   19,   12,-0.1135440155711000E-06,-0.2183297119499000E-07, 0.2409078247967000E-10, 0.2405367221383000E-10             
   19,   13,-0.2018588731991000E-06,-0.3987985463848001E-07, 0.2202108309986000E-10, 0.2202345216212000E-10             
   19,   14, 0.1545028329213000E-06, 0.5184562847017999E-06, 0.1974221631127000E-10, 0.1973534736402000E-10             
   19,   15, 0.8298678638993001E-06, 0.5063334223696002E-06, 0.1738930863002000E-10, 0.1738557018769000E-10             
   19,   16,-0.6213089698145001E-08,-0.1367429501047000E-06, 0.1475843653481000E-10, 0.1476837290427000E-10             
   19,   17,-0.1174377912588000E-06,-0.4377422501538001E-06, 0.1199455055153000E-10, 0.1196415893415000E-10             
   19,   18,-0.7258893496945000E-06, 0.5944164292408000E-06, 0.8534915013582999E-11, 0.8538868260338999E-11             
   19,   19,-0.3669424020330000E-06,-0.8369032049783002E-06, 0.5083278371627000E-11, 0.5077798985974999E-11             
   20,    0, 0.3005713248613000E-06, 0.0000000000000000E+00, 0.4231624982312000E-10, 0.0000000000000000E+00             
   20,    1, 0.1848010779434000E-06, 0.5542860727636999E-06, 0.4200219803291000E-10, 0.4194520281958999E-10             
   20,    2, 0.7005301488589000E-07,-0.2392001760224999E-06, 0.4109643099433999E-10, 0.4215176499913000E-10             
   20,    3, 0.4264305025375000E-06, 0.2115984139974001E-06, 0.4105791063098000E-10, 0.4114742169116001E-10             
   20,    4,-0.3609098966304000E-06, 0.2077636098977000E-06, 0.4059234305719000E-10, 0.4007391297512999E-10             
   20,    5, 0.1695055462483000E-06, 0.1426909134759000E-07, 0.3938136621262001E-10, 0.3932286423184000E-10             
   20,    6, 0.2027018061409000E-06, 0.3801909711211999E-06, 0.3816148908723001E-10, 0.3813608133276000E-10             
   20,    7, 0.6925857150849001E-07, 0.4053572461414000E-07, 0.3675656147282000E-10, 0.3676334839342000E-10             
   20,    8, 0.3127201481038000E-06, 0.3188608368621000E-06, 0.3523898516634000E-10, 0.3510110984477000E-10             
   20,    9, 0.5836507544531000E-07, 0.1826146596126000E-06, 0.3352787487905001E-10, 0.3342854630493000E-10             
   20,   10,-0.4224717226134000E-06,-0.2816893699135000E-07, 0.3158154622527001E-10, 0.3164839419690000E-10             
   20,   11,-0.1626366368792001E-06, 0.2003399833788000E-07, 0.2972105091246999E-10, 0.2970065641649001E-10             
   20,   12,-0.4746942421294000E-06,-0.1723219366083000E-06, 0.2766651126846000E-10, 0.2762954778745000E-10             
   20,   13,-0.3152492383064001E-09, 0.3449026273660000E-06, 0.2560835121559000E-10, 0.2560518184524000E-10             
   20,   14, 0.2817737927500001E-06, 0.2350053893724000E-06, 0.2329710029187000E-10, 0.2329607911409000E-10             
   20,   15, 0.7911541064267000E-07,-0.2879997335282000E-06, 0.2091737358416000E-10, 0.2091186932071000E-10             
   20,   16, 0.4716113524116000E-07,-0.2767929434982000E-06, 0.1844289994182000E-10, 0.1845847705091000E-10             
   20,   17,-0.4884654991750001E-06,-0.3801853513577000E-06, 0.1569919915112000E-10, 0.1565975341767000E-10             
   20,   18, 0.3561629640030000E-07, 0.7280071081459000E-06, 0.1276390299880000E-10, 0.1277200493220001E-10             
   20,   19, 0.1762652831118000E-06,-0.1933759016257001E-07, 0.8848101287231000E-11, 0.8849187535098000E-11             
   20,   20,-0.4767461119640000E-06, 0.6894136977318000E-07, 0.5706650739820001E-11, 0.5721024061589000E-11             
   21,    0, 0.1265236658225000E-06, 0.0000000000000000E+00, 0.4624548694695001E-10, 0.0000000000000000E+00             
   21,    1,-0.1491173766218000E-06,-0.4273332671717000E-06, 0.4594221289710999E-10, 0.4583521581883999E-10             
   21,    2,-0.9384901281640001E-07,-0.5594096027947999E-06, 0.4495872262279001E-10, 0.4615095892421000E-10             
   21,    3,-0.1596829360546000E-06, 0.2484635742494000E-06, 0.4499585217892000E-10, 0.4510928113431000E-10             
